Status,# Rooms,Area (m²),# Car Spots,Condominium Fee (BRL),City,Neighborhood,Price (BRL)
1494,1.0,4.0,180.0,2.0,1700.0,0,28,600000.0
1495,1.0,,,,2.0,12,134,289900.0
1496,1.0,2.0,109.0,2.0,0.0,8,62,220000.0
1497,1.0,3.0,100.0,2.0,780.0,0,0,699000.0
1498,1.0,2.0,50.0,,0.0,8,34,200000.0
1499,1.0,2.0,46.0,,400.0,0,21,240000.0
1500,,,275.0,,0.0,6,61,85000.0
1501,,,0.0,,,6,61,1500000.0
1502,1.0,4.0,246.0,2.0,400.0,6,61,590000.0
1503,1.0,2.0,70.0,,700.0,0,0,335000.0
1504,0.0,3.0,10.0,2.0,0.0,0,30,4000.0
1505,,,136.0,,1499.0,0,0,6000.0
1506,1.0,3.0,145.0,,1026.0,0,28,650000.0
1507,1.0,3.0,80.0,,0.0,2,3,390000.0
1508,1.0,4.0,181.0,2.0,1200.0,0,4,800000.0
1509,1.0,,30.0,,0.0,2,3,180000.0
1510,1.0,,28.0,,420.0,0,0,160000.0
1511,1.0,3.0,120.0,,0.0,2,77,180000.0
1512,1.0,3.0,120.0,2.0,0.0,2,54,850000.0
1513,1.0,,26.0,,20.0,0,65,199000.0
1514,1.0,2.0,90.0,,200.0,2,3,130000.0
1515,1.0,3.0,120.0,,800.0,2,6,280000.0
1516,1.0,3.0,138.0,,1440.0,0,0,680000.0
1517,,,678.0,,0.0,10,57,659000.0
1518,0.0,3.0,88.0,2.0,0.0,0,10,3000.0
1519,1.0,2.0,71.0,,500.0,2,6,220000.0
1520,1.0,5.0,229.0,2.0,1469.0,0,0,1200000.0
1521,1.0,3.0,100.0,,750.0,0,0,380000.0
1522,1.0,3.0,,,,0,19,430000.0
1523,1.0,3.0,,,,0,19,430000.0
1524,1.0,,48.0,,780.0,0,0,210000.0
1525,0.0,2.0,45.0,,1.0,2,59,980.0
1526,1.0,2.0,45.0,,0.0,2,59,157000.0
1527,1.0,2.0,56.0,,50.0,2,6,145000.0
1528,1.0,2.0,53.0,,0.0,0,24,380900.0
1529,1.0,2.0,59.0,,0.0,8,34,125000.0
1530,1.0,2.0,52.0,5.0,0.0,3,44,234900.0
1531,,,,,0.0,0,97,150.0
1532,1.0,,42.0,,,0,154,126000.0
1533,,,999.0,,0.0,10,155,600000.0
1534,,,300.0,,0.0,0,21,5500.0
1535,,,149.0,,,0,0,9685.0
1536,,,200.0,,,0,21,5000.0
1537,1.0,2.0,,,,3,156,140000.0
1538,1.0,2.0,48.0,,,0,5,369000.0
1539,1.0,3.0,98.0,2.0,0.0,0,0,845000.0
1540,1.0,4.0,107.0,3.0,800.0,0,63,750000.0
1541,1.0,,20.0,,20.0,12,134,160000.0
1542,,,729.0,,0.0,0,48,28000.0
1543,1.0,2.0,91.0,,,2,6,320000.0
1544,1.0,4.0,150.0,2.0,0.0,0,79,550000.0
1545,1.0,3.0,113.0,2.0,0.0,10,57,1000000.0
1546,1.0,2.0,73.0,,680.0,0,0,405000.0
1547,1.0,2.0,85.0,,317.0,0,48,210000.0
1548,1.0,,,,,0,59,130.0
1549,1.0,2.0,50.0,,700.0,0,30,310000.0
1550,,,600.0,,0.0,1,1,230000.0
1551,1.0,,36.0,,1.0,2,12,300000.0
1552,1.0,,31.0,,1.0,2,6,290000.0
1553,1.0,2.0,60.0,,0.0,0,157,130000.0
1554,0.0,3.0,145.0,2.0,0.0,0,39,6500.0
1555,1.0,2.0,49.0,,190.0,4,54,70000.0
1556,1.0,2.0,55.0,,0.0,0,0,339000.0
1557,0.0,2.0,50.0,,0.0,0,145,750.0
1558,1.0,3.0,80.0,2.0,530.0,0,0,530000.0
1559,1.0,3.0,96.0,4.0,,8,158,140000.0
1560,1.0,,47.0,,450.0,0,49,200000.0
1561,,,0.0,,500.0,1,1,210000.0
1562,1.0,4.0,302.0,3.0,0.0,0,20,1650000.0
1563,1.0,3.0,64.0,2.0,0.0,0,65,350000.0
1564,1.0,4.0,204.0,2.0,1250.0,0,30,1350000.0
1565,1.0,4.0,136.0,2.0,1300.0,0,20,980000.0
1566,1.0,2.0,49.0,,0.0,0,10,283000.0
1567,1.0,3.0,110.0,2.0,1070.0,0,0,1100000.0
1568,1.0,4.0,200.0,3.0,2000.0,0,0,1600000.0
1569,0.0,4.0,170.0,,0.0,0,0,5700.0
1570,1.0,3.0,79.0,,130.0,0,70,240000.0
1571,0.0,,25.0,,272.0,0,15,1750.0
1572,,,900.0,,0.0,15,159,190000.0
1573,1.0,4.0,360.0,4.0,3200.0,0,0,6500000.0
1574,1.0,3.0,120.0,,,0,114,150000.0
1575,1.0,4.0,150.0,2.0,0.0,0,23,1180000.0
1576,,,2000.0,,,4,160,200000.0
1577,1.0,2.0,54.0,,0.0,0,63,380000.0
1578,0.0,4.0,225.0,2.0,0.0,3,7,5000.0
1579,1.0,4.0,130.0,2.0,0.0,0,94,900000.0
1580,1.0,3.0,60.0,,,8,34,210000.0
1581,1.0,3.0,83.0,2.0,590.0,0,0,510000.0
1582,0.0,3.0,140.0,2.0,1300.0,0,10,2500.0
1583,1.0,3.0,60.0,,225.0,2,3,145000.0
1584,1.0,2.0,46.0,,,2,6,190000.0
1585,1.0,4.0,125.0,3.0,900.0,0,0,850000.0
1586,1.0,2.0,89.0,,150.0,3,7,145000.0
1587,0.0,3.0,120.0,2.0,0.0,0,48,4500.0
1588,1.0,5.0,330.0,4.0,0.0,3,29,500000.0
1589,1.0,2.0,64.0,2.0,498.0,2,12,460000.0
1590,1.0,4.0,218.0,3.0,2050.0,2,6,1500000.0
1591,1.0,3.0,70.0,2.0,0.0,0,24,400000.0
1592,1.0,4.0,135.0,2.0,1.0,0,94,897184.0
1593,1.0,3.0,83.0,2.0,700.0,0,48,830000.0
1594,1.0,3.0,92.0,2.0,0.0,0,10,719000.0
1595,1.0,3.0,91.0,,0.0,0,0,600000.0
1596,1.0,4.0,234.0,3.0,1500.0,0,20,1900000.0
1597,1.0,4.0,114.0,2.0,0.0,0,65,800000.0
1598,1.0,2.0,46.0,,0.0,0,0,725568.0
1599,1.0,2.0,63.0,,1.0,0,0,440000.0
1600,1.0,2.0,110.0,2.0,850.0,0,49,850000.0
1601,1.0,2.0,54.0,,433.0,0,28,414126.0
1602,,,1500.0,,,13,161,600000.0
1603,1.0,3.0,70.0,,680.0,0,0,300000.0
1604,1.0,3.0,152.0,2.0,1000.0,0,0,1470000.0
1605,1.0,2.0,45.0,,,8,93,129990.0
1606,,,40.0,,887.0,0,15,215000.0
1607,1.0,2.0,54.0,,0.0,8,62,136000.0
1608,1.0,4.0,350.0,3.0,3200.0,0,0,1299999.0
1609,1.0,2.0,54.0,,0.0,8,62,136000.0
1610,1.0,4.0,350.0,3.0,3200.0,0,0,1299999.0
1611,1.0,3.0,70.0,,,8,54,205439.0
1612,,,600.0,,0.0,1,1,400000.0
1613,1.0,3.0,89.0,2.0,0.0,2,3,702000.0
1614,1.0,3.0,93.0,2.0,0.0,0,22,599000.0
1615,1.0,3.0,87.0,2.0,800.0,0,23,750000.0
1616,1.0,4.0,162.0,3.0,0.0,0,0,1470208.0
1617,1.0,3.0,117.0,,1170.0,0,0,420000.0
1618,1.0,3.0,85.0,,800.0,0,0,270000.0
1619,1.0,2.0,66.0,,,2,3,310000.0
1620,1.0,4.0,165.0,,500.0,0,162,500000.0
1621,,,36.0,,0.0,0,15,1700.0
1622,1.0,4.0,200.0,3.0,1100.0,0,20,1600000.0
1623,0.0,2.0,45.0,,0.0,0,21,1700.0
1624,0.0,2.0,,,,2,77,700.0
1625,0.0,4.0,380.0,3.0,2500.0,0,0,11500.0
1626,1.0,3.0,54.0,,0.0,8,34,165000.0
1627,,,25.0,,1003.0,0,0,900.0
1628,1.0,4.0,220.0,3.0,,0,0,2600000.0
1629,1.0,3.0,123.0,,0.0,0,0,630000.0
1630,1.0,3.0,120.0,,800.0,0,0,600000.0
1631,1.0,4.0,409.0,2.0,0.0,2,6,1900000.0
1632,1.0,5.0,560.0,4.0,,2,6,2800000.0
1633,0.0,,50.0,,0.0,0,0,2500.0
1634,1.0,3.0,113.0,2.0,850.0,0,23,680000.0
1635,1.0,3.0,134.0,2.0,300.0,0,22,270000.0
1636,,,425.0,,0.0,10,57,739000.0
1637,1.0,4.0,261.0,4.0,,2,3,680000.0
1638,1.0,3.0,335.0,,,2,6,750000.0
1639,1.0,4.0,202.0,2.0,1400.0,2,6,800000.0
1640,0.0,2.0,60.0,,389.0,0,16,1300.0
1641,1.0,5.0,390.0,5.0,700.0,1,1,0.0
1642,1.0,2.0,50.0,,0.0,0,38,290000.0
1643,1.0,3.0,61.0,,,0,39,430993.0
1644,1.0,,38.0,,300.0,2,12,237000.0
1645,1.0,,33.0,,,0,24,185000.0
1646,1.0,,49.0,,,0,10,264000.0
1647,0.0,2.0,45.0,,0.0,4,102,800.0
1648,1.0,,23.0,,0.0,0,0,208000.0
1649,,,1152.0,,,2,32,20500.0
1650,1.0,,44.0,,80.0,8,34,80000.0
1651,1.0,2.0,45.0,,200.0,0,13,227600.0
1652,1.0,3.0,82.0,,650.0,0,28,420000.0
1653,1.0,,27.0,,,0,5,197400.0
1654,1.0,4.0,150.0,2.0,1100.0,2,6,700000.0
1655,1.0,2.0,53.0,,0.0,3,44,245652.0
1656,1.0,4.0,200.0,3.0,0.0,0,0,1100000.0
1657,1.0,4.0,229.0,,,0,37,1750000.0
1658,1.0,3.0,104.0,,800.0,0,63,430000.0
1659,1.0,4.0,203.0,3.0,0.0,0,49,1600000.0
1660,1.0,3.0,82.0,2.0,650.0,0,63,500000.0
1661,,,12974.0,,0.0,1,163,1050000.0
1662,1.0,2.0,52.0,,245.0,2,6,110000.0
1663,0.0,2.0,63.0,,0.0,0,0,2600.0
1664,1.0,2.0,45.0,,485.0,0,49,565000.0
1665,,,410.0,,372.0,0,16,480000.0
1666,0.0,3.0,106.0,,0.0,0,21,1600.0
1667,1.0,3.0,93.0,2.0,950.0,2,3,460000.0
1668,1.0,2.0,44.0,,0.0,0,21,329900.0
1669,1.0,4.0,320.0,5.0,900.0,1,1,1850008.0
1670,0.0,2.0,60.0,,603.0,0,48,2549.0
1671,1.0,3.0,89.0,2.0,,0,65,665000.0
1672,,,650.0,,0.0,9,137,9500.0
1673,1.0,2.0,57.0,,668.0,3,29,400000.0
1674,1.0,4.0,215.0,3.0,970.0,9,35,1300000.0
1675,0.0,3.0,59.0,,0.0,0,0,2500.0
1676,,,490.0,,,2,59,170000.0
1677,1.0,,40.0,,0.0,0,0,330000.0
1678,0.0,2.0,49.0,,0.0,8,54,1000.0
1679,1.0,2.0,,,0.0,8,86,0.0
1680,1.0,2.0,45.0,,0.0,0,82,226000.0
1681,1.0,3.0,,3.0,,0,164,150000.0
1682,1.0,3.0,99.0,,250.0,2,3,185000.0
1683,1.0,3.0,100.0,2.0,0.0,0,0,780000.0
1684,1.0,3.0,100.0,,450.0,0,16,370000.0
1685,1.0,2.0,58.0,,0.0,0,22,436590.0
1686,1.0,4.0,251.0,3.0,0.0,10,57,3000000.0
1687,1.0,5.0,320.0,2.0,2000.0,0,63,1400000.0
1688,0.0,2.0,60.0,,0.0,2,6,2000.0
1689,1.0,4.0,300.0,5.0,890.0,1,1,1499900.0
1690,1.0,4.0,639.0,5.0,0.0,0,0,3400000.0
1691,0.0,3.0,66.0,,0.0,2,12,2100.0
1692,1.0,,40.0,,850.0,0,0,320000.0
1693,1.0,2.0,58.0,,0.0,0,22,436590.0
1694,1.0,4.0,251.0,3.0,0.0,10,57,3000000.0
1695,1.0,5.0,320.0,2.0,2000.0,0,63,1400000.0
1696,0.0,2.0,60.0,,0.0,2,6,2000.0
1697,1.0,4.0,300.0,5.0,890.0,1,1,1499900.0
1698,1.0,4.0,639.0,5.0,0.0,0,0,3400000.0
1699,0.0,3.0,66.0,,0.0,2,12,2100.0
1700,1.0,,40.0,,850.0,0,0,320000.0
1701,1.0,2.0,45.0,,0.0,2,3,229900.0
1702,1.0,2.0,,,,8,41,
1703,0.0,4.0,149.0,2.0,0.0,0,39,6500.0
1704,1.0,2.0,112.0,,,2,12,245000.0
1705,1.0,2.0,41.0,,0.0,0,22,322783.0
1706,1.0,,33.0,,300.0,2,12,210000.0
1707,1.0,3.0,149.0,2.0,1.0,0,18,1250000.0
1708,1.0,3.0,102.0,2.0,0.0,0,39,640000.0
1709,1.0,2.0,52.0,,0.0,0,24,273000.0
1710,1.0,3.0,87.0,,0.0,0,24,279000.0
1711,1.0,3.0,93.0,,600.0,2,3,250000.0
1712,1.0,3.0,74.0,,200.0,0,38,175000.0
1713,1.0,3.0,60.0,,460.0,2,6,315000.0
1714,0.0,3.0,119.0,,,0,0,3800.0
1715,1.0,3.0,76.0,2.0,655.0,0,28,550000.0
1716,1.0,3.0,60.0,,400.0,2,6,229500.0
1717,1.0,3.0,102.0,2.0,0.0,0,26,700000.0
1718,0.0,3.0,81.0,2.0,0.0,0,0,4200.0
1719,1.0,3.0,97.0,2.0,800.0,0,0,699000.0
1720,1.0,,32.0,,446.0,0,0,225000.0
1721,1.0,2.0,54.0,,190.0,4,165,130000.0
1722,1.0,,28.0,,328.0,0,26,350000.0
1723,1.0,5.0,10.0,2.0,0.0,0,0,1600000.0
1724,1.0,3.0,66.0,,400.0,2,12,400000.0
1725,1.0,3.0,300.0,4.0,900.0,6,166,950000.0
1726,1.0,3.0,106.0,2.0,0.0,0,0,730000.0
1727,0.0,2.0,60.0,,,3,167,700.0
1728,,,60.0,,0.0,0,0,3200.0
1729,1.0,4.0,346.0,4.0,450.0,6,17,1600000.0
1730,1.0,3.0,306.0,,0.0,6,47,190000.0
1731,1.0,2.0,57.0,,268.0,0,16,458000.0
1732,0.0,,35.0,,0.0,0,0,1850.0
1733,1.0,4.0,270.0,4.0,890.0,1,1,1349902.0
